"","Province_State","Admin2","Lat","Long_","8/31/22"
"833","Iowa","Boone",42.03657094,-93.9313999,6073
"834","Iowa","Bremer",42.77461496,-92.31795937,6015
"835","Iowa","Buchanan",42.4709188,-91.83510825,5172
"836","Iowa","Buena Vista",42.73545875,-95.15100162,6680
"837","Iowa","Butler",42.73172833,-92.79015971,3532
"838","Iowa","Calhoun",42.38521079,-94.64046046,2849
"839","Iowa","Carroll",42.03617207,-94.86032705,5363
"840","Iowa","Cass",41.33149454,-94.92792482,3089
"841","Iowa","Cedar",41.77233777,-91.13246684,4641
"842","Iowa","Cerro Gordo",43.08177563,-93.2612239,12049
"843","Iowa","Cherokee",42.73538914,-95.62389402,3341
"844","Iowa","Chickasaw",43.06001295,-92.31773347,2955
"845","Iowa","Clarke",41.02868181,-93.78499767,2501
"846","Iowa","Clay",43.08247182,-95.15096481,4482
"847","Iowa","Clayton",42.84443388,-91.34133693,3782
"848","Iowa","Clinton",41.89981633,-90.53275096,12940
"849","Iowa","Crawford",42.03718237,-95.3819718,4725
"850","Iowa","Dallas",41.68560356,-94.04127625,25469
"851","Iowa","Davis",40.74773536,-92.41005468,1711
"852","Iowa","Decatur",40.73742757,-93.78645949,1687
"853","Iowa","Delaware",42.47104597,-91.3664492,4438
"854","Iowa","Des Moines",40.92012606,-91.18326592,10217
"855","Iowa","Dickinson",43.37787725,-95.1510206,4426
"856","Iowa","Dubuque",42.46815349,-90.88181925,28829
"857","Iowa","Emmet",43.37782951,-94.67858943,2511
"858","Iowa","Fayette",42.86271799,-91.8441231,4579
"859","Iowa","Floyd",43.0600053,-92.78940097,3957
"860","Iowa","Franklin",42.73270384,-93.26256925,2757
"861","Iowa","Fremont",40.7454272,-95.60129045,1509
"862","Iowa","Greene",42.03614551,-94.39658081,1887
"863","Iowa","Grundy",42.40183723,-92.78829551,2795
"864","Iowa","Guthrie",41.68378965,-94.50111014,2583
"865","Iowa","Hamilton",42.38382428,-93.70197703,3721
"866","Iowa","Hancock",43.08178477,-93.73454884,3088
"867","Iowa","Hardin",42.38353877,-93.23654611,4590
"868","Iowa","Harrison",41.68330137,-95.81558439,3632
"869","Iowa","Henry",40.98767962,-91.54436349,6074
"870","Iowa","Howard",43.35671042,-92.31702714,2207
"871","Iowa","Humboldt",42.7764426,-94.20722537,2870
"872","Iowa","Ida",42.38696136,-95.51355387,1955
"873","Iowa","Iowa",41.68630265,-92.0643373,4060
"874","Iowa","Jackson",42.17178824,-90.57354837,5150
"875","Iowa","Jasper",41.68576082,-93.05567785,9656
"876","Iowa","Jefferson",41.03192394,-91.94849466,3909
"877","Iowa","Johnson",41.67169354,-91.58754744,41323
"878","Iowa","Jones",42.12118609,-91.13139641,6037
"879","Iowa","Keokuk",41.33649833,-92.1785067,2259
"880","Iowa","Kossuth",43.20405458,-94.20691791,4140
"881","Iowa","Lee",40.64181461,-91.48183025,8527
"882","Iowa","Linn",42.07923082,-91.59809485,59476
"883","Iowa","Louisa",41.21842119,-91.26102611,2742
"884","Iowa","Lucas",41.02958964,-93.32780803,1961
"885","Iowa","Lyon",43.38107862,-96.20926845,2898
"886","Iowa","Madison",41.33081904,-94.01554631,3426
"887","Iowa","Mahaska",41.33521503,-92.64083907,5399
"888","Iowa","Marion",41.33445101,-93.09934783,8277
"889","Iowa","Marshall",42.03586837,-92.9990819,10559
"890","Iowa","Mills",41.03299766,-95.61920963,3724
"891","Iowa","Mitchell",43.35638371,-92.78887719,2665
"892","Iowa","Monona",42.05220391,-95.95743843,1905
"893","Iowa","Monroe",41.02988815,-92.8690667,2041
"894","Iowa","Montgomery",41.03018714,-95.15642896,2409
"895","Iowa","Muscatine",41.48370744,-91.1121697,10572
"896","Iowa","O'Brien",43.08310673,-95.62474482,3661
"897","Iowa","Osceola",43.37824276,-95.62422844,1445
"898","Iowa","Out of IA",0,0,0
"899","Iowa","Page",40.7393172,-95.1497813,3572
"900","Iowa","Palo Alto",43.08193849,-94.67824621,2228
"901","Iowa","Plymouth",42.737633,-96.21366621,6706
"902","Iowa","Pocahontas",42.73420133,-94.67862564,1788
"903","Iowa","Polk",41.68679484,-93.57767461,138929
"904","Iowa","Pottawattamie",41.33640314,-95.53907776,26271
"905","Iowa","Poweshiek",41.68625425,-92.53155731,4246
"906","Iowa","Ringgold",40.73518949,-94.24368535,1223
"907","Iowa","Sac",42.38624071,-95.10547892,2677
"908","Iowa","Scott",41.63935978,-90.61959493,45828
"909","Iowa","Shelby",41.6850066,-95.31015553,2955
"910","Iowa","Sioux",43.08221074,-96.1767568,8438
"911","Iowa","Story",42.03621213,-93.46499005,21777
"912","Iowa","Tama",42.07991767,-92.53266945,4305
"913","Iowa","Taylor",40.73710579,-94.69778563,1415
"914","Iowa","Unassigned",0,0,1
"915","Iowa","Union",41.0277278,-94.24234847,2977
"916","Iowa","Van Buren",40.75326764,-91.95017958,1526
"917","Iowa","Wapello",41.03064984,-92.40954728,9737
"918","Iowa","Warren",41.33559454,-93.56007641,13663
"919","Iowa","Washington",41.33577126,-91.71725711,6259
"920","Iowa","Wayne",40.73969028,-93.32752197,1393
"921","Iowa","Webster",42.42853483,-94.17987389,11378
"922","Iowa","Winnebago",43.37751174,-93.73407298,3252
"923","Iowa","Winneshiek",43.29094334,-91.84422722,4263
"924","Iowa","Woodbury",42.38979414,-96.0459439,31156
"925","Iowa","Worth",43.37750768,-93.26087602,1910
"926","Iowa","Wright",42.73305373,-93.73515113,3845
"927","Kansas","Allen",37.88582951,-95.30030847,4536
"928","Kansas","Anderson",38.21413251,-95.29272815,2363
"929","Kansas","Atchison",39.53185661,-95.30870026,4700
"930","Kansas","Barber",37.2288586,-98.68460053,1119
"931","Kansas","Barton",38.47889676,-98.75636726,7041
"932","Kansas","Bourbon",37.85508555,-94.84865997,5047
"933","Kansas","Brown",39.82652589,-95.56421698,2978
"934","Kansas","Butler",37.78134351,-96.83878537,20792
"935","Kansas","Chase",38.30292938,-96.59563862,740
"936","Kansas","Chautauqua",37.14994405,-96.2454192,912
"937","Kansas","Cherokee",37.16928494,-94.8462897,6803
"938","Kansas","Cheyenne",39.78580976,-101.7318201,688
"939","Kansas","Clark",37.23577007,-99.81883015,538
"940","Kansas","Clay",39.34948772,-97.16518128,2204
"941","Kansas","Cloud",39.48028352,-97.64925343,2420
"942","Kansas","Coffey",38.2365018,-95.73379515,2637
"943","Kansas","Comanche",37.1911452,-99.27113247,461
"944","Kansas","Cowley",37.23781842,-96.83776647,11536
"945","Kansas","Crawford",37.50675523,-94.85245778,13557
"946","Kansas","Decatur",39.78468441,-100.4594081,662
"947","Kansas","Dickinson",38.86600962,-97.15532383,5393
"948","Kansas","Doniphan",39.79067154,-95.14056866,2669
"949","Kansas","Douglas",38.88503636,-95.2925121,30760
"950","Kansas","Edwards",37.88735543,-99.31263309,626
"951","Kansas","Elk",37.45338105,-96.24369667,623
"952","Kansas","Ellis",38.91458712,-99.31751551,7785
"953","Kansas","Ellsworth",38.69677695,-98.20462799,2239
"954","Kansas","Finney",38.04340344,-100.7381938,12595
"955","Kansas","Ford",37.69200114,-99.88825298,11591
"956","Kansas","Franklin",38.56443815,-95.28644341,7548
"957","Kansas","Geary",38.99871131,-96.7577178,10471
"958","Kansas","Gove",38.91588178,-100.4829321,869
"959","Kansas","Graham",39.34987223,-99.88332493,627
"960","Kansas","Grant",37.56227336,-101.3079758,2561
"961","Kansas","Gray",37.73836671,-100.4369088,1305
"962","Kansas","Greeley",38.4808095,-101.8061079,370
"963","Kansas","Greenwood",37.8774388,-96.23250453,1982
"964","Kansas","Hamilton",37.99978709,-101.7921066,526
"965","Kansas","Harper",37.19175361,-98.07578384,1757
"966","Kansas","Harvey",38.04293782,-97.42747573,10862
"967","Kansas","Haskell",37.5620394,-100.8710738,1027
"968","Kansas","Hodgeman",38.08780079,-99.89829881,463
"969","Kansas","Jackson",39.41673394,-95.79356799,4279
"970","Kansas","Jefferson",39.2347941,-95.38289232,5302
"971","Kansas","Jewell",39.78470589,-98.21820662,869
"972","Kansas","Johnson",38.88548175,-94.82250877,166293
"973","Kansas","Kearny",38.00017981,-101.321681,1337
"974","Kansas","Kingman",37.55909527,-98.13638678,2124
"975","Kansas","Kiowa",37.55848695,-99.2856537,711
"976","Kansas","Labette",37.19113093,-95.29849679,7230
"977","Kansas","Lane",38.48119447,-100.4660754,331
"978","Kansas","Leavenworth",39.20183497,-95.03620809,22046
"979","Kansas","Lincoln",39.04549684,-98.20756994,667
"980","Kansas","Linn",38.21267844,-94.84254089,3146
"981","Kansas","Logan",38.91735806,-101.148475,909
"982","Kansas","Lyon",38.45576156,-96.15275715,10998
"983","Kansas","Marion",38.35855394,-97.0985251,3631
"984","Kansas","Marshall",39.78359669,-96.52278974,2734
"985","Kansas","McPherson",38.39184858,-97.64769869,8669
"986","Kansas","Meade",37.23859987,-100.364831,1286
"987","Kansas","Miami",38.56383358,-94.83832189,8781
"988","Kansas","Mitchell",39.39331582,-98.20906732,1573
"989","Kansas","Montgomery",37.19236568,-95.74329258,10289
"990","Kansas","Morris",38.68827511,-96.65128437,1660
"991","Kansas","Morton",37.19141121,-101.7992519,658
"992","Kansas","Nemaha",39.78345387,-96.01392079,3548
"993","Kansas","Neosho",37.55862897,-95.30670046,5640
"994","Kansas","Ness",38.47974157,-99.91547333,821
"995","Kansas","Norton",39.78443827,-99.90286639,2298
"996","Kansas","Osage",38.65235984,-95.72707998,4346
"997","Kansas","Osborne",39.3503437,-98.76753828,896
"998","Kansas","Ottawa",39.13237408,-97.65020313,1337
"999","Kansas","Out of KS",0,0,0
"1000","Kansas","Pawnee",38.18108732,-99.23692334,2359
"1001","Kansas","Phillips",39.78465501,-99.34668865,1516
"1002","Kansas","Pottawatomie",39.37925655,-96.34564657,6475
"1003","Kansas","Pratt",37.64780729,-98.73922153,2080
"1004","Kansas","Rawlins",39.78525843,-101.0761617,709
"1005","Kansas","Reno",37.95230263,-98.08607292,20733
"1006","Kansas","Republic",39.82799632,-97.65036709,1444
"1007","Kansas","Rice",38.34616184,-98.19992118,2861
"1008","Kansas","Riley",39.28935726,-96.73420026,15095
"1009","Kansas","Rooks",39.35022773,-99.32484567,1507
"1010","Kansas","Rush",38.52275276,-99.30863983,860
"1011","Kansas","Russell",38.91462787,-98.76254297,1993
"1012","Kansas","Saline",38.78369175,-97.65185177,15753
"1013","Kansas","Scott",38.48222076,-100.9066539,1427
"1014","Kansas","Sedgwick",37.6842718,-97.4608198,159456
"1015","Kansas","Seward",37.19324632,-100.8507201,7636
"1016","Kansas","Shawnee",39.04100763,-95.7557264,55429
"1017","Kansas","Sheridan",39.35018161,-100.4418259,841
"1018","Kansas","Sherman",39.35147699,-101.7197624,1647
"1019","Kansas","Smith",39.78516566,-98.78566062,704
"1020","Kansas","Stafford",38.03100851,-98.71762001,1274
"1021","Kansas","Stanton",37.56304714,-101.7843534,457
"1022","Kansas","Stevens",37.1923008,-101.3118967,1687
"1023","Kansas","Sumner",37.23682549,-97.47721621,6152
"1024","Kansas","Thomas",39.35107575,-101.0553705,2727
"1025","Kansas","Trego",38.91467218,-99.87284448,833
"1026","Kansas","Unassigned",0,0,0
"1027","Kansas","Wabaunsee",38.95471985,-96.20350509,1786
"1028","Kansas","Wallace",38.91686134,-101.7638876,463
"1029","Kansas","Washington",39.78420784,-97.0875323,1513
"1030","Kansas","Wichita",38.48178252,-101.3471509,552
"1031","Kansas","Wilson",37.55937174,-95.74323255,3140
"1032","Kansas","Woodson",37.8865336,-95.74006277,914
"1033","Kansas","Wyandotte",39.11727348,-94.76378225,51590
"1034","Kentucky","Adair",37.10459774,-85.28129668,6877
"1035","Kentucky","Allen",36.75197631,-86.19457544,7606
"1036","Kentucky","Anderson",38.00671029,-84.99171713,7611
"1037","Kentucky","Ballard",37.05842757,-88.99427697,1636
"1038","Kentucky","Barren",36.96469836,-85.93338945,14734
"1039","Kentucky","Bath",38.14735938,-83.74588932,3900
"1040","Kentucky","Bell",36.73355174,-83.67766671,10010
"1041","Kentucky","Boone",38.97065142,-84.72615357,42323
"1042","Kentucky","Bourbon",38.2054607,-84.21827874,7020
"1043","Kentucky","Boyd",38.36176608,-82.68652187,19604
"1044","Kentucky","Boyle",37.62680923,-84.8633779,10118
"1045","Kentucky","Bracken",38.69158994,-84.08532444,2483
"1046","Kentucky","Breathitt",37.52333168,-83.31959161,4626
"1047","Kentucky","Breckinridge",37.77377239,-86.42885017,5947
"1048","Kentucky","Bullitt",37.97162523,-85.68955617,25612
"1049","Kentucky","Butler",37.20946153,-86.68748787,4258
"1050","Kentucky","Caldwell",37.14749129,-87.86948214,4624
"1051","Kentucky","Calloway",36.62093411,-88.2731593,10381
"1052","Kentucky","Campbell",38.94384345,-84.37875208,26743
"1053","Kentucky","Carlisle",36.85372876,-88.9669222,1220
"1054","Kentucky","Carroll",38.66599534,-85.12601074,3875
"1055","Kentucky","Carter",38.31690743,-83.05092385,10385
"1056","Kentucky","Casey",37.32533118,-84.92726209,4762
"1057","Kentucky","Christian",36.89267803,-87.49055367,18482
"1058","Kentucky","Clark",37.9689263,-84.14615986,12644
"1059","Kentucky","Clay",37.16451126,-83.712575,8666
"1060","Kentucky","Clinton",36.72581156,-85.13377529,4206
"1061","Kentucky","Crittenden",37.35839237,-88.0882609,2589
"1062","Kentucky","Cumberland",36.78926125,-85.39050034,2474
"1063","Kentucky","Daviess",37.73028906,-87.0901948,35257
"1064","Kentucky","Edmonson",37.21218923,-86.23955613,2874
"1065","Kentucky","Elliott",38.11624059,-83.09771563,3105
"1066","Kentucky","Estill",37.69241417,-83.95956369,4595
"1067","Kentucky","Fayette",38.0368225,-84.45576892,111010
"1068","Kentucky","Fleming",38.36758311,-83.69657514,4507
"1069","Kentucky","Floyd",37.56213922,-82.74750924,14591
"1070","Kentucky","Franklin",38.2379395,-84.87962551,16496
"1071","Kentucky","Fulton",36.55238827,-89.20140068,1365
"1072","Kentucky","Gallatin",38.75398691,-84.8558382,2454
"1073","Kentucky","Garrard",37.6388668,-84.53289319,5429
"1074","Kentucky","Grant",38.64962758,-84.62415957,8413
"1075","Kentucky","Graves",36.72292505,-88.65143315,12580
"1076","Kentucky","Grayson",37.46231118,-86.34248968,9020
"1077","Kentucky","Green",37.26484328,-85.5540745,4205
"1078","Kentucky","Greenup",38.54332505,-82.9215658,14446
"1079","Kentucky","Hancock",37.83766422,-86.78280584,2867
"1080","Kentucky","Hardin",37.6976111,-85.96319251,39226
"1081","Kentucky","Harlan",36.85699301,-83.21899516,10979
"1082","Kentucky","Harrison",38.44188174,-84.32869741,7671
"1083","Kentucky","Hart",37.29943898,-85.88461055,6085
"1084","Kentucky","Henderson",37.79344553,-87.57392021,15956
"1085","Kentucky","Henry",38.44942688,-85.11587507,5707
"1086","Kentucky","Hickman",36.6794808,-88.97875928,986
"1087","Kentucky","Hopkins",37.30939025,-87.54670406,17450
"1088","Kentucky","Jackson",37.41866422,-83.99825483,4768
"1089","Kentucky","Jefferson",38.18664655,-85.65931031,262838
"1090","Kentucky","Jessamine",37.87119786,-84.58252003,17331
"1091","Kentucky","Johnson",37.85106355,-82.8264322,7689
"1092","Kentucky","Kenton",38.93950319,-84.53241199,48280
"1093","Kentucky","Knott",37.35388197,-82.94981134,5180
"1094","Kentucky","Knox",36.89225732,-83.85403396,13437
"1095","Kentucky","Larue",37.54567114,-85.70138352,4323
"1096","Kentucky","Laurel",37.10975748,-84.11321779,23770
"1097","Kentucky","Lawrence",38.07136018,-82.72882223,5110
"1098","Kentucky","Lee",37.59645942,-83.71513901,3203
"1099","Kentucky","Leslie",37.09246661,-83.37999606,4458
"1100","Kentucky","Letcher",37.12306748,-82.85346474,8460
"1101","Kentucky","Lewis",38.53184419,-83.37735618,5141
"1102","Kentucky","Lincoln",37.45475628,-84.6565327,7814
"1103","Kentucky","Livingston",37.21137452,-88.34797529,2849
"1104","Kentucky","Logan",36.85949479,-86.877635,9336
"1105","Kentucky","Lyon",37.02080035,-88.07886257,3438
"1106","Kentucky","Madison",37.71659336,-84.27220275,31802
"1107","Kentucky","Magoffin",37.70820545,-83.0657714,4630
"1108","Kentucky","Marion",37.55218078,-85.26898542,7238
"1109","Kentucky","Marshall",36.8800707,-88.32803576,9244
"1110","Kentucky","Martin",37.79990579,-82.51247478,3819
"1111","Kentucky","Mason",38.59471935,-83.82151043,5684
"1112","Kentucky","McCracken",37.05350953,-88.70445755,22157
"1113","Kentucky","McCreary",36.73874143,-84.48102924,6710
"1114","Kentucky","McLean",37.5301951,-87.26803443,2975
"1115","Kentucky","Meade",37.96163597,-86.21028219,6736
"1116","Kentucky","Menifee",37.94090733,-83.59985712,2048
"1117","Kentucky","Mercer",37.81474237,-84.87488475,8468
"1118","Kentucky","Metcalfe",36.99459295,-85.63123699,3276
"1119","Kentucky","Monroe",36.71225341,-85.71596443,4074
"1120","Kentucky","Montgomery",38.03253032,-83.9145241,10129
"1121","Kentucky","Morgan",37.92465657,-83.25558245,6009
"1122","Kentucky","Muhlenberg",37.21425819,-87.14632053,11815
"1123","Kentucky","Nelson",37.80335779,-85.4657193,16906
"1124","Kentucky","Nicholas",38.33342292,-84.01889177,2425
"1125","Kentucky","Ohio",37.47751843,-86.85368087,8275
"1126","Kentucky","Oldham",38.39791089,-85.448222,20985
"1127","Kentucky","Out of KY",0,0,0
"1128","Kentucky","Owen",38.51679143,-84.82404619,2761
"1129","Kentucky","Owsley",37.42823949,-83.68811419,1786
"1130","Kentucky","Pendleton",38.69607718,-84.35599463,3849
"1131","Kentucky","Perry",37.25023553,-83.22922731,13490
"1132","Kentucky","Pike",37.47088263,-82.39487445,22065
"1133","Kentucky","Powell",37.83218794,-83.82553961,5546
"1134","Kentucky","Pulaski",37.10466131,-84.57629079,20364
"1135","Kentucky","Robertson",38.51923469,-84.05055616,764
"1136","Kentucky","Rockcastle",37.36642393,-84.31176452,5843
"1137","Kentucky","Rowan",38.19484205,-83.42088935,8180
"1138","Kentucky","Russell",36.99308373,-85.06070117,7271
"1139","Kentucky","Scott",38.29622293,-84.5816631,20696
"1140","Kentucky","Shelby",38.21476019,-85.194223,15347
"1141","Kentucky","Simpson",36.74058474,-86.58047435,6469
"1142","Kentucky","Spencer",38.03223971,-85.32749335,6165
"1143","Kentucky","Taylor",37.3677562,-85.3329931,10593
"1144","Kentucky","Todd",36.8381152,-87.17878374,3278
"1145","Kentucky","Trigg",36.80767017,-87.87333656,4592
"1146","Kentucky","Trimble",38.61056487,-85.33775972,2393
"1147","Kentucky","Unassigned",0,0,5372
"1148","Kentucky","Union",37.66166713,-87.94300009,4932
"1149","Kentucky","Warren",36.99903045,-86.42672751,49082
"1150","Kentucky","Washington",37.75599461,-85.17407732,4483
"1151","Kentucky","Wayne",36.80310688,-84.8251971,6998
"1152","Kentucky","Webster",37.52168356,-87.67989953,4433
"1153","Kentucky","Whitley",36.75700531,-84.14541217,15531
"1154","Kentucky","Wolfe",37.73941626,-83.49303612,3119
"1155","Kentucky","Woodford",38.04178222,-84.7417556,8401
"1156","Louisiana","Acadia",30.2950649,-92.41419698,17858
"1157","Louisiana","Allen",30.65385745,-92.82442028,8681
"1158","Louisiana","Ascension",30.20406249,-90.9132841,39437
"1159","Louisiana","Assumption",29.89946234,-91.06461642,6322
"1160","Louisiana","Avoyelles",31.07796211,-92.00079449,13267
"1161","Louisiana","Beauregard",30.64836518,-93.34173616,10453
"1162","Louisiana","Bienville",32.34569994,-93.05398492,4555
"1163","Louisiana","Bossier",32.67932307,-93.60460152,45766
"1164","Louisiana","Caddo",32.57991587,-93.88375652,79954
"1165","Louisiana","Calcasieu",30.22931235,-93.35400434,62150
"1166","Louisiana","Caldwell",32.0902519,-92.11752148,4118
"1167","Louisiana","Cameron",29.87592238,-93.19310676,1311
"1168","Louisiana","Catahoula",31.66778967,-91.84526385,2959
"1169","Louisiana","Claiborne",32.82308512,-92.99526883,3770
"1170","Louisiana","Concordia",31.44817835,-91.63814433,5847
"1171","Louisiana","De Soto",32.05457447,-93.74130302,8883
"1172","Louisiana","East Baton Rouge",30.53842039,-91.09777565,127449
"1173","Louisiana","East Carroll",32.73926954,-91.23425694,2906
"1174","Louisiana","East Feliciana",30.84425359,-91.04976723,7842
"1175","Louisiana","Evangeline",30.72985248,-92.39915924,9675
"1176","Louisiana","Franklin",32.13675181,-91.67589857,8302
"1177","Louisiana","Grant",31.59882456,-92.56124347,6716
"1178","Louisiana","Iberia",29.86803617,-91.75871777,22399
"1179","Louisiana","Iberville",30.25734305,-91.3499598,10723
"1180","Louisiana","Jackson",32.30251776,-92.55692092,5082
"1181","Louisiana","Jefferson",29.74075478,-90.11115756,132247
"1182","Louisiana","Jefferson Davis",30.26896765,-92.81210004,7783
"1183","Louisiana","LaSalle",31.67884782,-92.15907765,4807
"1184","Louisiana","Lafayette",30.2049055,-92.06959876,71510
"1185","Louisiana","Lafourche",29.52470226,-90.40976986,32180
"1186","Louisiana","Lincoln",32.6003154,-92.6659741,14059
"1187","Louisiana","Livingston",30.44143993,-90.73061664,41323
"1188","Louisiana","Madison",32.36918118,-91.23973355,3670
"1189","Louisiana","Morehouse",32.81686191,-91.80421614,7943
"1190","Louisiana","Natchitoches",31.72321584,-93.09816516,12012
"1191","Louisiana","Orleans",30.06971951,-89.92660315,105012
"1192","Louisiana","Ouachita",32.47645559,-92.15704172,57990
"1193","Louisiana","Out of LA",0,0,0
"1194","Louisiana","Plaquemines",29.42245447,-89.60322085,7345
"1195","Louisiana","Pointe Coupee",30.71409502,-91.60209535,7310
"1196","Louisiana","Rapides",31.19778499,-92.52997303,37358
"1197","Louisiana","Red River",32.09530039,-93.34213308,2389
"1198","Louisiana","Richland",32.41391005,-91.76634876,7958
"1199","Louisiana","Sabine",31.56388699,-93.55433981,7470
"1200","Louisiana","St. Bernard",29.87761636,-89.51887093,13207
"1201","Louisiana","St. Charles",29.90709658,-90.35555967,15992
"1202","Louisiana","St. Helena",30.82210324,-90.71013176,2097
"1203","Louisiana","St. James",30.02531716,-90.80212061,6816
"1204","Louisiana","St. John the Baptist",30.12597499,-90.4753503,12335
"1205","Louisiana","St. Landry",30.59724262,-92.00135806,25602
"1206","Louisiana","St. Martin",30.13112107,-91.61403569,14282
"1207","Louisiana","St. Mary",29.69262097,-91.44702164,14345
"1208","Louisiana","St. Tammany",30.40942847,-89.95642711,84380
"1209","Louisiana","Tangipahoa",30.62888673,-90.40664996,40593
"1210","Louisiana","Tensas",32.00760749,-91.32915234,1206
"1211","Louisiana","Terrebonne",29.37343766,-90.82626855,36301
"1212","Louisiana","Unassigned",0,0,1143
"1213","Louisiana","Union",32.83121059,-92.3749373,8162
"1214","Louisiana","Vermilion",29.83517605,-92.30292538,17583
"1215","Louisiana","Vernon",31.10884837,-93.18153838,10987
"1216","Louisiana","Washington",30.85288548,-90.03866652,15063
"1217","Louisiana","Webster",32.70847669,-93.33121835,13322
"1218","Louisiana","West Baton Rouge",30.46058217,-91.30989571,8400
"1219","Louisiana","West Carroll",32.78550125,-91.461201,4246
"1220","Louisiana","West Feliciana",30.87882871,-91.4148538,3083
"1221","Louisiana","Winn",31.94449367,-92.63789413,5075
"1222","Maine","Androscoggin",44.1664747,-70.20380627,25356
"1223","Maine","Aroostook",46.65926321,-68.59841248,16237
"1224","Maine","Cumberland",43.8370751,-70.37226999,59342
"1225","Maine","Franklin",44.97330019,-70.44381045,6638
"1226","Maine","Hancock",44.59816444,-68.38401854,8992
"1227","Maine","Kennebec",44.40759555,-69.76738544,27004
"1228","Maine","Knox",44.11486325,-69.10529169,7237
"1229","Maine","Lincoln",44.05996956,-69.54227124,6224
"1230","Maine","Out of ME",0,0,0
"1231","Maine","Oxford",44.49952995,-70.75682123,13115
"1232","Maine","Penobscot",45.40194593,-68.65020455,32894
"1233","Maine","Piscataquis",45.83839062,-69.2860223,3431
"1234","Maine","Sagadahoc",43.95415864,-69.85074999,6203
"1235","Maine","Somerset",45.51229767,-69.95995554,11199
"1236","Maine","Unassigned",0,0,12
"1237","Maine","Waldo",44.4858305,-69.12061935,7186
"1238","Maine","Washington",45.01607142,-67.62813524,5015
"1239","Maine","York",43.47808377,-70.71052375,46723
"1240","Maryland","Allegany",39.62357628,-78.69280486,19523
"1241","Maryland","Anne Arundel",39.00670238,-76.60329337,107988
"1242","Maryland","Baltimore",39.45784712,-76.62911955,155082
"1243","Maryland","Baltimore City",39.30211911,-76.61151012,134100
"1244","Maryland","Calvert",38.53961642,-76.56820632,13251
"1245","Maryland","Caroline",38.87172293,-75.82904158,6728
"1246","Maryland","Carroll",39.56453592,-77.02373735,25244
"1247","Maryland","Cecil",39.56647682,-75.94627411,18153
"1248","Maryland","Charles",38.51092331,-76.98580666,34322
"1249","Maryland","Dorchester",38.45413522,-76.02752426,8727
"1250","Maryland","Frederick",39.47296601,-77.39999394,53154
"1251","Maryland","Garrett",39.52786077,-79.27355126,6415
"1252","Maryland","Harford",39.55010644,-76.3077594,44790
"1253","Maryland","Howard",39.25305293,-76.93126208,56543
"1254","Maryland","Kent",39.24976208,-76.04741541,3601
"1255","Maryland","Montgomery",39.13676329,-77.20358245,218104
"1256","Maryland","Out of MD",0,0,0
"1257","Maryland","Prince George's",38.83070039,-76.8496441,203769
"1258","Maryland","Queen Anne's",39.06198912,-76.03530977,8101
"1259","Maryland","Somerset",38.1163542,-75.75118623,5764
"1260","Maryland","St. Mary's",38.30058422,-76.6062928,22139
"1261","Maryland","Talbot",38.76618159,-76.10882561,6504
"1262","Maryland","Unassigned",0,0,0
"1263","Maryland","Washington",39.60835778,-77.82002295,38430
"1264","Maryland","Wicomico",38.37301947,-75.62705831,22705
"1265","Maryland","Worcester",38.21274277,-75.33200012,9974
"1266","Massachusetts","Barnstable",41.72980578,-70.28854339,42818
"1267","Massachusetts","Berkshire",42.37428441,-73.20524838,30702
"1268","Massachusetts","Bristol",41.79228404,-71.10872211,167235
"1269","Massachusetts","Dukes",41.40674725,-70.68763497,0
"1270","Massachusetts","Dukes and Nantucket",41.40674725,-70.68763497,7773
"1271","Massachusetts","Essex",42.6687626,-70.94687179,234132
"1272","Massachusetts","Franklin",42.58119713,-72.58602547,12933
"1273","Massachusetts","Hampden",42.13440424,-72.63235561,153726
"1274","Massachusetts","Hampshire",42.33997957,-72.65898478,35205
"1275","Massachusetts","Middlesex",42.48607732,-71.39049229,396753
"1276","Massachusetts","Nantucket",41.2942019,-70.08774729,0
"1277","Massachusetts","Norfolk",42.16073095,-71.20530408,157733
"1278","Massachusetts","Out of MA",0,0,0
"1279","Massachusetts","Plymouth",41.94070556,-70.80802823,130851
"1280","Massachusetts","Suffolk",42.3279514,-71.07850442,247324
"1281","Massachusetts","Unassigned",0,0,168788
"1282","Massachusetts","Worcester",42.35026951,-71.90493363,219277
"1283","Michigan","Alcona",44.6846864,-83.59507875,1830
"1284","Michigan","Alger",46.41292944,-86.60260122,1961
"1285","Michigan","Allegan",42.59147037,-85.89102866,30133
"1286","Michigan","Alpena",45.03477666,-83.62212411,6094
"1287","Michigan","Antrim",44.99690221,-85.15503082,4931
"1288","Michigan","Arenac",44.0636262,-83.89277559,3562
"1289","Michigan","Baraga",46.6720582,-88.36363591,2335
"1290","Michigan","Barry",42.59513984,-85.30834519,15718
"1291","Michigan","Bay",43.70639106,-83.98731479,29808
"1292","Michigan","Benzie",44.63899297,-86.01608482,3887
"1293","Michigan","Berrien",41.95447397,-86.4131308,38789
"1294","Michigan","Branch",41.91600556,-85.05929476,12498
"1295","Michigan","Calhoun",42.24633834,-85.00493569,38852
"1296","Michigan","Cass",41.91522292,-85.99405727,12120
"1297","Michigan","Charlevoix",45.37790017,-85.19614053,5502
"1298","Michigan","Cheboygan",45.44787015,-84.50122149,5308
"1299","Michigan","Chippewa",46.29552653,-84.54353449,9526
